Time,Digital Thermometer,Thermistor
26/01/2021 17:47,2.19,1.35
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.39
26/01/2021 17:48,2.19,1.44
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.35
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.35
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.35
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.25,1.44
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.33
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.41
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.19,1.39
26/01/2021 17:48,2.25,1.44
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.37
26/01/2021 17:48,2.19,1.44
26/01/2021 17:48,2.19,1.37
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.44
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.35
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.25,1.46
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.44
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.37
26/01/2021 17:49,2.19,1.44
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.25,1.39
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.25,1.44
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.37
26/01/2021 17:49,2.25,1.44
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.19,1.39
26/01/2021 17:49,2.19,1.44
26/01/2021 17:49,2.19,1.37
26/01/2021 17:49,2.25,1.37
26/01/2021 17:49,2.19,1.41
26/01/2021 17:49,2.25,1.39
26/01/2021 17:50,2.25,1.37
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.19,1.46
26/01/2021 17:50,2.19,1.37
26/01/2021 17:50,2.25,1.37
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.19,1.37
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.25,1.44
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.19,1.44
26/01/2021 17:50,2.19,1.44
26/01/2021 17:50,2.19,1.41
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.25,1.39
26/01/2021 17:50,2.19,1.41
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.25,1.44
26/01/2021 17:50,2.25,1.44
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.25,1.46
26/01/2021 17:50,2.25,1.39
26/01/2021 17:50,2.25,1.39
26/01/2021 17:50,2.25,1.44
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.25,1.46
26/01/2021 17:50,2.19,1.41
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.19,1.39
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.25,1.41
26/01/2021 17:50,2.25,1.39
26/01/2021 17:50,2.25,1.44
26/01/2021 17:50,2.25,1.39
26/01/2021 17:51,2.25,1.39
26/01/2021 17:51,2.25,1.39
26/01/2021 17:51,2.19,1.41
26/01/2021 17:51,2.25,1.46
26/01/2021 17:51,2.25,1.39
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.19,1.44
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.19,1.46
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.46
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.19,1.41
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.48
26/01/2021 17:51,2.25,1.37
26/01/2021 17:51,2.25,1.46
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.46
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.39
26/01/2021 17:51,2.25,1.44
26/01/2021 17:51,2.25,1.39
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.41
26/01/2021 17:51,2.25,1.44
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.39
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.48
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.46
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.46
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.46
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.46
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:52,2.25,1.44
26/01/2021 17:52,2.25,1.41
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.39
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.44
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.44
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.44
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.31,1.46
26/01/2021 17:53,2.31,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.31,1.37
26/01/2021 17:53,2.31,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:53,2.31,1.44
26/01/2021 17:53,2.25,1.44
26/01/2021 17:53,2.31,1.46
26/01/2021 17:53,2.31,1.44
26/01/2021 17:53,2.31,1.41
26/01/2021 17:53,2.31,1.44
26/01/2021 17:53,2.31,1.44
26/01/2021 17:53,2.25,1.46
26/01/2021 17:53,2.25,1.41
26/01/2021 17:54,2.31,1.39
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.48
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.25,1.48
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.25,1.44
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.44
26/01/2021 17:54,2.31,1.48
26/01/2021 17:54,2.31,1.41
26/01/2021 17:54,2.31,1.46
26/01/2021 17:54,2.31,1.48
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.5
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.41
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.48
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.48
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.41
26/01/2021 17:55,2.31,1.48
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.46
26/01/2021 17:55,2.31,1.41
26/01/2021 17:55,2.31,1.48
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.52
26/01/2021 17:55,2.31,1.5
26/01/2021 17:55,2.31,1.44
26/01/2021 17:55,2.31,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.48
26/01/2021 17:56,2.31,1.41
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.48
26/01/2021 17:56,2.31,1.41
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.38,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.38,1.46
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.31,1.41
26/01/2021 17:56,2.31,1.48
26/01/2021 17:56,2.38,1.41
26/01/2021 17:56,2.31,1.5
26/01/2021 17:56,2.31,1.41
26/01/2021 17:56,2.31,1.5
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.31,1.44
26/01/2021 17:56,2.38,1.46
26/01/2021 17:56,2.38,1.48
26/01/2021 17:56,2.38,1.44
26/01/2021 17:56,2.31,1.48
26/01/2021 17:56,2.38,1.44
26/01/2021 17:56,2.31,1.46
26/01/2021 17:56,2.38,1.48
26/01/2021 17:56,2.38,1.44
26/01/2021 17:56,2.31,1.48
26/01/2021 17:56,2.38,1.44
26/01/2021 17:57,2.31,1.48
26/01/2021 17:57,2.31,1.48
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.31,1.48
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.31,1.46
26/01/2021 17:57,2.31,1.48
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.38,1.5
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.31,1.46
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.5
26/01/2021 17:57,2.38,1.5
26/01/2021 17:57,2.38,1.5
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.38,1.44
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.48
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.46
26/01/2021 17:57,2.38,1.5
26/01/2021 17:57,2.38,1.5
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.44
26/01/2021 17:58,2.38,1.52
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.52
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.46
26/01/2021 17:58,2.38,1.48
26/01/2021 17:58,2.38,1.5
26/01/2021 17:58,2.38,1.52
26/01/2021 17:58,2.38,1.54
26/01/2021 17:58,2.38,1.5
26/01/2021 17:59,2.38,1.46
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.46
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.46
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.54
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.46
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.52
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.5
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.48
26/01/2021 17:59,2.38,1.52
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.54
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.57
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.46
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.46
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.54
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.48
26/01/2021 18:00,2.38,1.5
26/01/2021 18:00,2.38,1.52
26/01/2021 18:00,2.38,1.52
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.44,1.52
26/01/2021 18:01,2.44,1.52
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.38,1.54
26/01/2021 18:01,2.38,1.54
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.38,1.54
26/01/2021 18:01,2.44,1.54
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.38,1.5
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.38,1.5
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.44,1.54
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.38,1.48
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.44,1.54
26/01/2021 18:01,2.38,1.52
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.38,1.57
26/01/2021 18:01,2.38,1.54
26/01/2021 18:01,2.44,1.52
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.44,1.5
26/01/2021 18:01,2.44,1.54
26/01/2021 18:01,2.44,1.52
26/01/2021 18:01,2.44,1.54
26/01/2021 18:01,2.44,1.52
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.59
26/01/2021 18:02,2.38,1.54
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.48
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.38,1.5
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.48
26/01/2021 18:02,2.44,1.52
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.57
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.57
26/01/2021 18:02,2.44,1.54
26/01/2021 18:02,2.44,1.5
26/01/2021 18:02,2.44,1.54
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.59
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.59
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.57
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.44,1.5
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.57
26/01/2021 18:03,2.44,1.57
26/01/2021 18:03,2.44,1.52
26/01/2021 18:03,2.5,1.5
26/01/2021 18:03,2.44,1.54
26/01/2021 18:03,2.44,1.54
26/01/2021 18:04,2.44,1.52
26/01/2021 18:04,2.44,1.52
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.44,1.57
26/01/2021 18:04,2.44,1.5
26/01/2021 18:04,2.44,1.5
26/01/2021 18:04,2.44,1.54
26/01/2021 18:04,2.44,1.54
26/01/2021 18:04,2.5,1.57
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.44,1.48
26/01/2021 18:04,2.5,1.57
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.44,1.54
26/01/2021 18:04,2.5,1.48
26/01/2021 18:04,2.5,1.5
26/01/2021 18:04,2.5,1.5
26/01/2021 18:04,2.5,1.57
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.57
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.5,1.5
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.52
26/01/2021 18:04,2.5,1.57
26/01/2021 18:04,2.5,1.54
26/01/2021 18:04,2.5,1.57
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.5
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.52
26/01/2021 18:05,2.5,1.52
26/01/2021 18:05,2.5,1.5
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.52
26/01/2021 18:05,2.56,1.57
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.56,1.57
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.54
26/01/2021 18:05,2.5,1.57
26/01/2021 18:05,2.5,1.59
26/01/2021 18:05,2.5,1.61
26/01/2021 18:05,2.5,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.5,1.52
26/01/2021 18:06,2.5,1.59
26/01/2021 18:06,2.5,1.57
26/01/2021 18:06,2.5,1.52
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.5,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.5,1.54
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.5,1.52
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.59
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.52
26/01/2021 18:06,2.5,1.57
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.56,1.59
26/01/2021 18:06,2.56,1.52
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.5,1.57
26/01/2021 18:06,2.56,1.59
26/01/2021 18:06,2.56,1.59
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.54
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.56,1.59
26/01/2021 18:06,2.56,1.61
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.56,1.57
26/01/2021 18:06,2.56,1.54
26/01/2021 18:07,2.56,1.52
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.52
26/01/2021 18:07,2.56,1.54
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.63
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.57
26/01/2021 18:07,2.56,1.63
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.54
26/01/2021 18:07,2.56,1.59
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.63,1.61
26/01/2021 18:07,2.56,1.65
26/01/2021 18:07,2.56,1.61
26/01/2021 18:07,2.56,1.65
26/01/2021 18:07,2.63,1.61
26/01/2021 18:07,2.63,1.59
26/01/2021 18:07,2.75,1.61
26/01/2021 18:07,2.75,1.65
26/01/2021 18:07,2.81,1.74
26/01/2021 18:08,2.88,1.7
26/01/2021 18:08,2.88,1.72
26/01/2021 18:08,2.88,1.7
26/01/2021 18:08,2.94,1.72
26/01/2021 18:08,2.94,1.72
26/01/2021 18:08,2.94,1.76
26/01/2021 18:08,3,1.76
26/01/2021 18:08,3,1.83
26/01/2021 18:08,3,1.8
26/01/2021 18:08,3,1.78
26/01/2021 18:08,3.06,1.76
26/01/2021 18:08,3.06,1.78
26/01/2021 18:08,3.06,1.8
26/01/2021 18:08,3.06,1.8
26/01/2021 18:08,3.06,1.8
26/01/2021 18:08,3.06,1.8
26/01/2021 18:08,3.06,1.72
26/01/2021 18:08,3.13,1.76
26/01/2021 18:08,3.13,1.78
